,word,totalValue,positive,negative,count
92,reputations,0.005220137536525726,0.0781097263097763,0.07288958877325058,1
93,ibarra,-0.012789089232683182,-0.006899051833897829,0.005890036933124065,2
94,shaughnessy,-0.004061704035848379,-0.01058559026569128,-0.006523886229842901,10
95,scrapped,-0.023833204060792923,-0.018833840265870094,0.004999364726245403,1
96,gym,0.027297183871269226,0.01045235712081194,-0.016844825819134712,2
97,satellite,0.026501715183258057,-0.013275069184601307,-0.03977678343653679,4
98,neurocognitive,-0.029056739062070847,0.02132733166217804,0.050384070724248886,1
99,theorists,-0.017478756606578827,0.03195583075284958,0.049434587359428406,3
100,impounds,-0.028547391295433044,0.014275268651545048,0.04282265901565552,1
101,sonotone,0.0,0.0,0.0,4
102,hopkins,0.022533636540174484,-0.025174304842948914,-0.0477079413831234,5
103,claimant,-0.01665886864066124,0.022636905312538147,0.03929577395319939,123
104,vacancy,-0.011538999155163765,-0.02467910759150982,-0.013140108436346054,19
105,recognize,0.03409278765320778,0.06734423339366913,0.03325144574046135,271
106,jun,-5.3962692618370056e-05,-0.023670833557844162,-0.023616870865225792,1
107,riddle,-0.001126637333072722,-0.0027816295623779297,-0.0016549922293052077,2
108,wildman,-0.01737087592482567,0.004075373988598585,0.02144625037908554,1
109,polling,0.0026352517306804657,-0.016653766855597496,-0.01928901858627796,53
110,surreptitiously,-0.040547892451286316,0.03212885558605194,0.07267674803733826,1
111,morissette,-0.01147269457578659,0.0361810140311718,0.04765370860695839,10
112,indicted,-0.02508825808763504,-0.05144333839416504,-0.02635508030653,61
113,characterization,0.00420486181974411,0.08090517669916153,0.07670031487941742,54
114,turns,0.01628338359296322,0.040801484137773514,0.024518100544810295,197
115,perpetuate,-0.04653874412178993,0.0477646179497242,0.09430336207151413,7
116,armband,-0.02525986172258854,0.01927603967487812,0.04453590139746666,1
117,epperson,-0.025649484246969223,-0.0036558061838150024,0.02199367806315422,1
118,steeples,-0.012049522250890732,0.03228782117366791,0.04433734342455864,1
119,realms,0.012247975915670395,0.04316950589418411,0.030921529978513718,4
120,inspection,0.004195377696305513,-0.006698886398226023,-0.010894264094531536,63
121,exerted,0.0038621872663497925,0.05475831404328346,0.05089612677693367,4
122,aggressivity,-0.014022722840309143,0.03932842239737511,0.05335114523768425,1
123,djl,0.0,0.0,0.0,1
124,avoiders,-0.0399799644947052,0.01203922089189291,0.052019186317920685,1
125,nader,-0.012902154587209225,0.010353884659707546,0.02325603924691677,1
126,statehood,0.0036579417064785957,0.011815709993243217,0.008157768286764622,70
127,fates,-0.03864458203315735,0.037189237773418427,0.07583381980657578,2
128,rowboat,-0.02044399455189705,0.04669845476746559,0.06714244931936264,1
129,reissued,0.011394934728741646,0.009595341980457306,-0.0017995932139456272,3
130,backus,-0.00538963358849287,-0.01699947379529476,-0.011609840206801891,2
131,duchamp,-0.012495504692196846,0.030546443536877632,0.04304194822907448,1
132,cl,0.01305069588124752,0.0008071609190665185,-0.012243535369634628,207
133,holthouse,-0.03389967232942581,-0.015951937064528465,0.017947735264897346,1
134,exclud,0.0,0.0,0.0,3
135,devested,0.0,0.0,0.0,2
136,popenoe,-0.02166786603629589,0.002617396879941225,0.02428526245057583,1
137,rollback,-0.028545230627059937,0.03281150385737419,0.06135673448443413,1
138,belgium,0.014779515564441681,-0.0374901108443737,-0.052269626408815384,2
139,beneath,0.009991642087697983,0.020057179033756256,0.010065536946058273,24
140,metastasizes,-0.046092476695775986,0.034623775631189346,0.08071625232696533,1
141,conrad,0.0019407644867897034,-0.03891606628894806,-0.04085683077573776,2
142,khartoum,-0.029951943084597588,-0.022973211482167244,0.006978732068091631,1
143,diminishment,-0.03243566304445267,0.06715033948421478,0.09958600252866745,2
144,riverside,0.012563999742269516,-0.03203405439853668,-0.0445980541408062,7
145,sandflats,0.0,0.0,0.0,1
146,hazards,-0.029431555420160294,0.019933082163333893,0.049364637583494186,33
147,abridges,-0.046638816595077515,0.016334446147084236,0.0629732608795166,2
148,statuette,0.013875538483262062,0.03861193358898163,0.024736395105719566,15
149,eme,-0.027284206822514534,-0.004123273771256208,0.02316093258559704,3
150,overtaxing,-0.05255357176065445,0.024953098967671394,0.0775066688656807,1
151,supplie,0.0,0.0,0.0,1
152,catching,0.022580798715353012,0.047283563762903214,0.0247027650475502,1
153,apcc,-0.022805482149124146,0.008893477730453014,0.031698960810899734,2
154,gaveled,-0.030504629015922546,0.009378219954669476,0.0398828499019146,1
155,underst,0.0,0.0,0.0,1
156,staten,-0.0009194724261760712,-0.021273482590913773,-0.0203540101647377,1
157,counselling,-0.0004079211503267288,0.025350943207740784,0.025758864358067513,6
158,nokia,0.019003571942448616,0.0016939116176217794,-0.017309660091996193,1
159,grandfathered,-0.025162218138575554,0.026499709114432335,0.05166192725300789,1
160,civilization,0.02365534007549286,0.05293143168091774,0.02927609160542488,14
161,folks,0.042440980672836304,0.09130558371543884,0.04886460304260254,7
162,portrayal,0.030482850968837738,0.0886300578713417,0.05814720690250397,6
163,prepositional,-0.0192913468927145,0.027546117082238197,0.0468374639749527,2
164,jackson,0.02847326546907425,-0.02471119537949562,-0.05318446084856987,126
165,budgets,0.0011825403198599815,0.012922992929816246,0.011740452609956264,1
166,frieze,0.011720632202923298,0.02588495798408985,0.014164325781166553,1
167,mba,0.02344154193997383,-0.0035082236863672733,-0.026949765160679817,28
168,aldini,0.0,0.0,0.0,1
169,hcvap,0.0,0.0,0.0,4
170,behaves,-0.00546930730342865,0.0726468563079834,0.07811616361141205,3
171,enigma,0.006481233984231949,0.03408559784293175,0.0276043638586998,1
172,custodians,-0.012414209544658661,0.04227859154343605,0.05469280108809471,3
173,emigrants,-0.00840756669640541,0.012236541137099266,0.020644107833504677,1
174,paramedics,-0.010182086378335953,0.002049111295491457,0.012231198139488697,1
175,collecting,0.02621934562921524,0.018793825060129166,-0.0074255215004086494,180
176,runoffs,-0.020846687257289886,0.007038777694106102,0.02788546495139599,1
177,earle,-0.011629076674580574,-0.020134763792157173,-0.008505687117576599,1
178,unchartered,-0.027004804462194443,0.02890198677778244,0.05590679123997688,2
179,nontaboo,0.0,0.0,0.0,1
180,caribbean,0.023418011143803596,-0.01108410395681858,-0.03450211510062218,1
181,torn,-0.01397952251136303,-0.003398470813408494,0.01058105193078518,4
182,malcolm,0.012922126799821854,-0.029844101518392563,-0.042766228318214417,1
183,digitally,0.02053988166153431,0.038687776774168015,0.018147895112633705,3
184,turtle,0.0008957870304584503,-0.010923322290182114,-0.011819109320640564,1
185,inspecting,-0.014382808469235897,-0.000838105974253267,0.013544702902436256,5
186,predefined,-0.012531749904155731,0.03684579208493233,0.04937754198908806,2
187,coda,0.007115587592124939,0.048984479159116745,0.041868891566991806,1
188,bellendorsed,0.0,0.0,0.0,1
189,chanting,-0.00015991181135177612,0.025653686374425888,0.025813598185777664,1
190,allsolicitations,0.0,0.0,0.0,1
191,mouse,0.019099004566669464,0.022982768714427948,0.0038837639149278402,1
192,adopters,0.0004181899130344391,0.05845757946372032,0.05803938955068588,1
193,helms,-0.01669137366116047,0.0004853971186093986,0.01717677153646946,4
194,injur,0.0,0.0,0.0,1
195,substitution,-0.01464303769171238,0.02306460402905941,0.03770764172077179,20
196,hindering,-0.05280955508351326,0.03148558363318443,0.08429513871669769,1
197,larry,0.015880856662988663,-0.03199658542871475,-0.047877442091703415,14
198,oliveira,-0.01589062809944153,-0.02820880524814129,-0.01231817714869976,17
199,staub,-0.036527082324028015,-0.004357284400612116,0.03216979652643204,2
200,cycle,0.013469522818922997,0.009372643195092678,-0.004096879158169031,28
201,grass,0.027317386120557785,0.023721415549516678,-0.003595971502363682,1
202,deb,-0.013011753559112549,-0.009289433248341084,0.003722319845110178,2
203,ungainly,-0.021715357899665833,0.07350192964076996,0.09521728754043579,1
204,mattress,-0.010550407692790031,0.007473332807421684,0.018023740500211716,1
205,elevated,0.01943480409681797,0.007156731560826302,-0.012278072535991669,16
206,vaporize,-0.0373893603682518,0.04861366003751755,0.08600302040576935,1
207,strongman,-0.010441427119076252,0.006563975475728512,0.017005402594804764,1
208,counterarguments,-0.008259870111942291,0.05751577764749527,0.06577564775943756,9
209,forces,0.007972650229930878,-0.008542653173208237,-0.016515303403139114,80
210,quitting,-0.0318555012345314,0.019707078114151955,0.05156257748603821,4
211,screening,0.016871951520442963,0.015182784758508205,-0.0016891676932573318,27
212,verrilli,-0.020205317065119743,-0.004113555420190096,0.016091762110590935,2
213,california,0.03396518528461456,-0.028757696971297264,-0.06272288411855698,632
214,chogha,-0.052277181297540665,0.009518946520984173,0.06179612874984741,2
215,advancing,0.03634456917643547,0.01555169653147459,-0.020792871713638306,32
216,spurred,0.002425774931907654,0.03397899493575096,0.03155322000384331,7
217,contumacy,0.0,0.0,0.0,1
218,chorus,0.026853831484913826,0.03188271448016167,0.005028882529586554,3
219,shortcut,0.00317242369055748,0.05588613077998161,0.05271370708942413,1
220,app,0.0331154465675354,0.016918407753109932,-0.016197040677070618,1481
221,embracively,0.0,0.0,0.0,1
222,delivering,0.05749279260635376,0.05666348338127136,-0.0008293090504594147,8
223,computer,0.02985880896449089,0.012201125733554363,-0.017657682299613953,33
224,ocial,0.0,0.0,0.0,1
225,counterpart,0.03907442092895508,-0.017376428470015526,-0.05645085126161575,10
226,tigard,-0.029290538281202316,-0.014154036529362202,0.01513650082051754,1
227,association,0.040517404675483704,-0.03769718110561371,-0.07821458578109741,241
228,cement,0.00728585384786129,-0.016521692276000977,-0.023807546123862267,9
229,gilbertplan,0.0,0.0,0.0,1
230,indubitable,-0.028175655752420425,0.0534508116543293,0.08162646740674973,1
231,sonneborn,-0.01767892949283123,0.017544886097311974,0.035223815590143204,1
232,adjudicatory,-0.026279514655470848,0.015476806089282036,0.041756320744752884,32
233,labron,0.0,0.0,0.0,5
234,unexplainable,-0.05275803804397583,0.06961742788553238,0.12237546592950821,3
235,als,-0.008379945531487465,0.00341831985861063,0.011798265390098095,1
236,elling,-0.022019609808921814,0.013659789226949215,0.035679399967193604,1
237,northrop,-0.0040418850257992744,-0.015524991787970066,-0.011483106762170792,2
238,overcompensate,-0.04642326012253761,0.045935045927762985,0.0923583060503006,1
239,ttorney,0.0,0.0,0.0,1
240,facto,-0.008107663132250309,-0.007345451973378658,0.0007622107514180243,39
241,ascendance,-0.015082340687513351,0.061991576105356216,0.07707391679286957,2
242,superintendence,-0.017453491687774658,0.029338601976633072,0.04679209366440773,1
243,brakes,-0.007451947778463364,0.022136583924293518,0.02958853170275688,2
244,ded,-0.02754523791372776,0.01373128779232502,0.04127652570605278,3
245,multipart,-0.023936383426189423,0.03566345199942589,0.05959983542561531,1
246,antisemitic,-0.05845208466053009,0.023875923827290535,0.08232800662517548,1
247,aide,-0.002399897202849388,-0.03357383981347084,-0.031173942610621452,9
248,postoperative,-0.021053899079561234,0.030450306832790375,0.05150420591235161,2
249,aldermen,-0.0237478818744421,-0.008473220281302929,0.015274661593139172,3
250,predictive,0.012042071670293808,0.0660172551870346,0.0539751835167408,4
251,storm,-0.008002869784832,-0.025606947019696236,-0.017604077234864235,10
252,stepmother,-0.035920146852731705,0.03153413161635399,0.0674542784690857,1
253,subpoenaing,-0.03005513921380043,0.01287801656872034,0.042933154851198196,2
254,tucker,0.006263945251703262,-0.03677026554942131,-0.04303421080112457,82
255,challenges,0.038794249296188354,0.050008244812488556,0.011213993653655052,351
256,text,0.039467256516218185,0.019705118611454964,-0.019762137904763222,1040
257,swingle,-0.004674228839576244,0.010895763523876667,0.015569992363452911,2
258,underdeveloped,-0.01154143363237381,0.06344763934612274,0.07498907297849655,2
259,departments,0.025249000638723373,-0.0031156179029494524,-0.028364619240164757,38
260,workstations,0.00366177037358284,0.03589130938053131,0.03222953900694847,2
261,mnn,0.0,0.0,0.0,103
262,xviii,-0.004460067488253117,-0.01792270317673683,-0.013462635688483715,7
263,joggl,0.0,0.0,0.0,2
264,posner,-0.014806261286139488,-0.0003613962617237121,0.01444486528635025,8
265,hee,-0.014294115826487541,-0.003121165093034506,0.011172950267791748,1
266,overt,-0.03676184266805649,0.06708944588899612,0.10385128855705261,12
267,affirms,0.023300819098949432,0.05468923598527908,0.03138841688632965,21
268,daneshvar,0.0,0.0,0.0,1
269,build,0.07513658702373505,0.044461678713560104,-0.030674904584884644,39
270,repeats,-0.02198847383260727,0.013752792030572891,0.03574126586318016,12
271,unattended,-0.04075881838798523,0.01440602820366621,0.055164847522974014,1
272,fuey,0.0,0.0,0.0,7
273,chapter,0.02908054180443287,-0.013021046295762062,-0.04210158810019493,482
274,distribute,0.024909580126404762,0.021917618811130524,-0.0029919608496129513,55
275,invoke,-0.019825894385576248,0.0458245612680912,0.06565045565366745,130
276,apportioned,-0.006545454263687134,0.006088918074965477,0.01263437233865261,19
277,daugaard,-0.025383425876498222,-0.02072448655962944,0.004658938851207495,1
278,britain,0.021637890487909317,-0.014395266771316528,-0.036033157259225845,19
279,comprehensiv,0.0,0.0,0.0,1
280,notsubject,0.0,0.0,0.0,1
281,prohibiting,-0.023876039311289787,0.0074865687638521194,0.03136260807514191,204
282,parkersupports,0.0,0.0,0.0,1
283,preservation,0.06734904646873474,0.032557763159275055,-0.034791283309459686,40
284,nullifying,-0.035291917622089386,0.0406341627240181,0.07592608034610748,4
285,bonazoli,0.0,0.0,0.0,1
286,phibbs,-0.037115417420864105,-0.017706340178847313,0.01940907910466194,1
287,purges,-0.04878118634223938,0.007851582951843739,0.056632768362760544,2
288,hunger,-0.02184496819972992,0.010919474996626377,0.03276444226503372,3
289,adjourned,-0.028599638491868973,-0.01715267263352871,0.011446964927017689,1
290,guarded,0.027988797053694725,0.03268826752901077,0.00469947000965476,16
291,amnesty,-0.007707949262112379,0.00041998058441095054,0.008127929642796516,9
292,empirically,0.009723793715238571,0.07117965072393417,0.0614558570086956,1
293,sits,0.021614016965031624,-0.016306770965456963,-0.037920787930488586,15
294,choos,-0.023864127695560455,0.033350877463817596,0.05721500515937805,1
295,julius,0.004162847995758057,-0.034631386399269104,-0.03879423439502716,4
296,wichita,-0.004209935665130615,-0.04506048932671547,-0.040850553661584854,4
297,deflect,-0.04797089472413063,0.039086226373910904,0.08705712109804153,2
298,jacques,0.021357594057917595,-0.013345269486308098,-0.03470286354422569,1
299,usedto,0.0,0.0,0.0,1
300,thereto,-0.018052514642477036,0.027952346950769424,0.04600486159324646,13
301,decoupling,-0.050117745995521545,0.0373099148273468,0.08742766082286835,2
302,refurbish,0.005578245967626572,0.031085463240742683,0.025507217273116112,1
303,andrusand,0.0,0.0,0.0,1
304,serial,-0.005165723152458668,-0.00856461375951767,-0.0033988903742283583,30
305,malapportioning,0.0,0.0,0.0,1
306,hemorrhage,-0.03981003537774086,-0.002107512205839157,0.0377025231719017,1
307,holidays,0.034335628151893616,0.025426028296351433,-0.008909597992897034,4
308,rotating,0.014386225491762161,-0.00043629694846458733,-0.014822522178292274,3
309,intercepted,-0.01658158004283905,-0.046368855983018875,-0.029787275940179825,16
310,tribute,0.07786211371421814,0.04847855865955353,-0.029383555054664612,3
311,tariff,0.00279227364808321,0.007011383306235075,0.004219109658151865,19
312,hunt,0.023162033408880234,-0.019246947020292282,-0.042408980429172516,70
313,issuers,-0.0021962765604257584,0.030403917655348778,0.032600194215774536,11
314,bailments,0.0,0.0,0.0,3
315,stephanopoulos,-0.008833546191453934,0.019246770069003105,0.02808031626045704,2
316,crepps,0.0,0.0,0.0,3
317,hist,-0.025346295908093452,-0.006288551259785891,0.01905774511396885,1
318,beaudreaux,0.0,0.0,0.0,37
319,preparing,0.0274814460426569,0.004596275743097067,-0.022885169833898544,27
320,spanned,0.012035144492983818,0.0016578095965087414,-0.010377335362136364,2
321,lhc,0.003954404965043068,0.02346065454185009,0.019506249576807022,1
322,skips,-0.03307610750198364,0.01880197785794735,0.05187808722257614,1
323,prerequisites,0.01630367711186409,0.0657842755317688,0.04948059841990471,23
324,gratz,-0.013929516077041626,-0.0017580691492184997,0.012171447277069092,9
325,adhering,0.004334192723035812,0.06531710922718048,0.06098291650414467,25
326,mezei,-0.033649083226919174,-0.02341502718627453,0.01023405697196722,7
327,misjudged,-0.03535875305533409,0.04087374731898308,0.07623250037431717,2
328,musical,0.09221124649047852,0.06173694506287575,-0.030474303290247917,4
329,tearing,-0.041151225566864014,0.018037831410765648,0.05918905884027481,1
330,deputized,-0.02678118459880352,0.015832440927624702,0.04261362552642822,2
331,embedding,-0.01997808925807476,0.027267174795269966,0.04724526405334473,2
332,reichle,-0.03644522652029991,-0.022648820653557777,0.013796405866742134,28
333,hoppe,-0.013704433105885983,0.0028627635911107063,0.01656719669699669,1
334,luggage,-0.00702306441962719,0.009442014619708061,0.01646507903933525,2
335,standing,0.025712698698043823,0.016239585354924202,-0.009473112411797047,497
336,ssue,0.0,0.0,0.0,3
337,indulges,-0.025663919746875763,0.07564956694841385,0.10131348669528961,2
338,lapchick,-0.009062123484909534,0.015292149968445301,0.024354273453354836,1
339,olanders,0.0,0.0,0.0,67
340,carriages,-0.004910177551209927,0.0034942636266350746,0.008404441177845001,2
341,supplanted,-0.011191872879862785,0.02578374184668064,0.036975614726543427,1
342,outflow,-0.007129225879907608,0.01839764043688774,0.02552686631679535,2
343,barnwell,-0.03411046043038368,-0.02949993684887886,0.004610523581504822,1
344,disregarded,-0.04833342507481575,0.0467592217028141,0.09509264677762985,26
345,hinders,-0.03641290217638016,0.0629599392414093,0.09937284141778946,6
346,deere,-0.00013950886204838753,-0.006475251633673906,-0.006335742771625519,2
347,etitioners,0.0,0.0,0.0,1
348,lets,0.032727234065532684,0.056882262229919434,0.02415502816438675,10
349,eastlake,-0.006491096690297127,0.014005854725837708,0.020496951416134834,1
350,alfonso,0.009418133646249771,-0.016974590718746185,-0.026392724364995956,2
351,looseness,-0.025610633194446564,0.07713434100151062,0.10274497419595718,1
352,tutt,-0.028484970331192017,-0.010558986105024815,0.017925985157489777,2
353,barnadiston,0.0,0.0,0.0,1
354,utomobile,0.0,0.0,0.0,4
355,urchased,0.0,0.0,0.0,1
356,larouche,-0.020428931340575218,-0.00656535429880023,0.013863577507436275,1
357,bose,0.006238672882318497,-0.0012034575920552015,-0.007442130707204342,2
358,barrentine,0.0,0.0,0.0,5
359,thrice,-0.005253234878182411,0.025627270340919495,0.030880505219101906,2
360,ramspeck,0.0,0.0,0.0,2
361,successor,0.0387604795396328,-0.0011746183736249804,-0.039935097098350525,9
362,pd,-0.025514166802167892,-0.025623589754104614,-0.00010942299559246749,1
363,repair,0.003514014184474945,-0.0024517588317394257,-0.005965773016214371,46
364,preponderance,-0.01916614919900894,0.0702771320939064,0.08944328129291534,30
365,sordid,-0.05044548213481903,0.06510619074106216,0.1155516728758812,7
366,alstyne,-0.03671327605843544,-0.008478738367557526,0.028234537690877914,6
367,houghton,0.0213797464966774,-0.021621964871883392,-0.04300171136856079,2
368,linde,-0.020254045724868774,-0.02331451140344143,-0.0030604666098952293,3
369,overnments,0.0,0.0,0.0,1
370,premade,-0.015402290970087051,0.03575001657009125,0.0511523075401783,1
371,underestimated,-0.028217893093824387,0.04689871147274971,0.0751166045665741,1
372,bloodbath,-0.05695690959692001,0.008757002651691437,0.06571391224861145,1
373,rowley,-0.007251092232763767,-0.014750206843018532,-0.0074991146102547646,38
374,embraced,0.06356577575206757,0.08054320514202118,0.016977433115243912,31
375,townships,-0.02443920075893402,-0.036903753876686096,-0.0124645521864295,1
376,medina,-0.006938328966498375,-0.03745252639055252,-0.030514197424054146,25
377,anticompetitively,0.0,0.0,0.0,1
378,careful,0.03809763863682747,0.09320493042469025,0.05510729178786278,120
379,dooms,-0.03084903582930565,0.046428579837083817,0.07727761566638947,4
380,frogs,0.0058029163628816605,0.021038062870502472,0.015235146507620811,2
381,debunking,-0.026045065373182297,0.056158389896154404,0.0822034552693367,2
382,massive,-0.004352175630629063,0.0007395800785161555,0.005091755650937557,28
383,prenuptial,-0.008986447006464005,0.04057862609624863,0.04956507310271263,1
384,dudenhoeffer,-0.02384701743721962,-0.009373070672154427,0.014473946765065193,1
385,ption,0.0,0.0,0.0,4
386,ainsworth,0.0027449065819382668,-0.002618001773953438,-0.0053629083558917046,1
387,shaping,0.037961870431900024,0.06951803714036942,0.03155616670846939,4
388,unperceived,0.0,0.0,0.0,1
389,violence,-0.035889483988285065,0.008011394180357456,0.043900877237319946,320
390,dysfunction,-0.04394950345158577,0.022665489464998245,0.06661499291658401,9
391,tendered,0.011904957704246044,0.010798592120409012,-0.0011063657002523541,7
392,contacted,0.0027242042124271393,-0.048926565796136856,-0.051650770008563995,22
393,supervisory,0.00033432571217417717,-0.0063703628256917,-0.006704688537865877,27
394,cast,0.041874486953020096,0.02784029394388199,-0.014034192077815533,95
395,heffernan,-0.017007827758789062,-0.009600537829101086,0.007407289929687977,65
396,uncharitable,-0.04626378417015076,0.06732075661420822,0.11358454078435898,2
397,bogert,-0.01843959465622902,-0.0013039748882874846,0.0171356201171875,9
398,partebatsonhearings,0.0,0.0,0.0,2
399,guitar,0.049348555505275726,0.017456956207752228,-0.0318915992975235,5
400,zant,-0.02634236216545105,-0.01026967167854309,0.01607269048690796,7
401,blood,0.005764318630099297,0.00827732402831316,0.0025130051653832197,263
402,vawa,-0.015517901629209518,0.02359418198466301,0.03911208361387253,4
403,dislodge,-0.04807662591338158,0.021025095134973526,0.0691017210483551,3
404,plaut,-0.013267438858747482,0.004772151354700327,0.018039589747786522,41
405,hebrew,0.025616738945245743,0.0038295716512948275,-0.021787166595458984,3
