,word,totalValue,positive,negative,count
8521,unscathed,-0.016898371279239655,0.02456865832209587,0.041467029601335526,1
8522,preclearance,-0.039412129670381546,-0.03854687511920929,0.0008652558899484575,49
8523,griggsinvolved,0.0,0.0,0.0,1
8524,endometrial,-0.033746443688869476,-0.006130645051598549,0.027615800499916077,1
8525,moreexhaustively,0.0,0.0,0.0,1
8526,esidential,0.0,0.0,0.0,1
8527,jamesillustrates,0.0,0.0,0.0,1
8528,wedlock,-0.0374884195625782,0.0048777698539197445,0.042366188019514084,2
8529,replenished,-0.019376268610358238,-0.000892299460247159,0.018483968451619148,1
8530,bk,-0.009274715557694435,-0.023675380274653435,-0.014400664716959,3
8531,pitchess,-0.020975369960069656,-0.025576844811439514,-0.0046014743857085705,1
8532,scalia,-0.010680768638849258,0.01601528748869896,0.026696056127548218,460
8533,procur,0.0,0.0,0.0,2
8534,tributaries,-0.010176138952374458,-0.028086194768548012,-0.017910055816173553,7
8535,alston,-0.03367382660508156,-0.05118950083851814,-0.017515674233436584,20
8536,dickerson,-0.025792066007852554,-0.04214556887745857,-0.016353502869606018,5
8537,persona,0.0319238044321537,0.08273911476135254,0.05081531032919884,1
8538,choctaw,-0.02277863584458828,-0.03322697430849075,-0.010448338463902473,2
8539,spirals,-0.03275277838110924,0.006479091942310333,0.03923187032341957,2
8540,surrendering,-0.015052489936351776,0.04079737141728401,0.05584986135363579,3
8541,woolhandler,-0.03917515277862549,-0.06405671685934067,-0.02488156594336033,5
8542,dennison,-0.016264714300632477,-0.04081536829471588,-0.024550653994083405,3
8543,deputies,-0.0009819306433200836,0.01574728824198246,0.016729218885302544,27
8544,overcoat,-0.02646632492542267,-0.0050520217046141624,0.02141430415213108,1
8545,courting,-0.00033153221011161804,0.05712830275297165,0.05745983496308327,3
8546,belli,-0.03457484021782875,-0.026228971779346466,0.008345868438482285,1
8547,reminder,0.017653442919254303,0.10907997936010361,0.0914265364408493,4
8548,liquids,-0.008828474208712578,0.004271916579455137,0.013100391253829002,6
8549,upton,0.001421232707798481,-0.011662815697491169,-0.01308404840528965,4
8550,blake,0.021695150062441826,0.006395454052835703,-0.01529969647526741,41
8551,groupings,-0.00010644807480275631,0.0020864505786448717,0.002192898653447628,2
8552,chapmanstandard,0.0,0.0,0.0,1
8553,fiancee,-0.007725900039076805,0.027619024738669395,0.0353449247777462,2
8554,congregate,-0.012911021709442139,0.017889518290758133,0.03080054000020027,1
8555,starring,0.05010148882865906,0.014685731381177902,-0.035415757447481155,1
8556,transgressions,-0.060731109231710434,0.04307790473103523,0.10380901396274567,3
8557,pearl,0.027107201516628265,0.017788322642445564,-0.009318879805505276,2
8558,tatutes,0.0,0.0,0.0,1
8559,entick,0.0,0.0,0.0,5
8560,mission,0.06206662580370903,0.06963328272104263,0.007566655986011028,102
8561,macon,-0.013722537085413933,-0.041544195264577866,-0.027821658179163933,3
8562,estates,0.03222965449094772,0.0011841368395835161,-0.031045516952872276,26
8563,oters,0.0,0.0,0.0,1
8564,portray,0.002947397530078888,0.08342529833316803,0.08047790080308914,6
8565,incursion,-0.05237314850091934,0.0005385455442592502,0.05291169509291649,9
8566,taney,-0.033465832471847534,-0.032641809433698654,0.0008240236202254891,5
8567,appraiser,-0.019486667588353157,-0.020472761243581772,-0.0009860936552286148,6
8568,implicitly,-0.028963852673768997,0.04088782146573067,0.06985167413949966,96
8569,berlin,0.03436689451336861,0.023558858782052994,-0.010808036662638187,1
8570,everytown,0.0,0.0,0.0,2
8571,evolved,0.05643104761838913,0.06068028137087822,0.004249234683811665,22
8572,gradually,0.042353130877017975,0.06827089935541153,0.025917766615748405,6
8573,gender,0.01212453842163086,0.051457423716783524,0.039332885295152664,41
8574,hype,0.013408832252025604,0.07941349595785141,0.0660046637058258,1
8575,suitability,-0.015955308452248573,0.01650170423090458,0.03245701268315315,5
8576,disagre,0.0,0.0,0.0,1
8577,dep,-0.02820315957069397,-0.03951834887266159,-0.01131518930196762,3
8578,pump,0.015837784856557846,0.027449654415249825,0.011611870490014553,5
8579,maelstrom,-0.06595882773399353,0.006612923927605152,0.0725717544555664,2
8580,panelist,-0.010312100872397423,-0.006556787993758917,0.0037553131114691496,7
8581,lambs,-0.022743623703718185,0.011725111864507198,0.03446873649954796,1
8582,deviates,-0.02508682943880558,0.00311287515796721,0.028199704363942146,3
8583,kimen,0.0,0.0,0.0,1
8584,certainly,0.0904167890548706,0.20235097408294678,0.11193418502807617,194
8585,sanetionable,0.0,0.0,0.0,1
8586,pop,0.06631381064653397,0.07069585472345352,0.0043820468708872795,3
8587,discerns,-0.03057427704334259,-0.03512139245867729,-0.004547114484012127,1
8588,clair,0.005118649452924728,-0.0342959500849247,-0.039414599537849426,4
8589,cooperated,0.00422135554254055,0.03450317680835724,0.03028182126581669,2
8590,fares,0.014777229167521,0.028797579929232597,0.014020350761711597,16
8591,morrison,0.03941349685192108,-0.0011420018272474408,-0.040555499494075775,47
8592,percentage,0.026082316413521767,0.027997607365250587,0.0019152909517288208,99
8593,gattie,0.0,0.0,0.0,40
8594,locus,-0.007556350436061621,-0.013600579462945461,-0.0060442290268838406,3
8595,simplest,0.017385169863700867,0.05335317924618721,0.03596800938248634,4
8596,ewing,0.008883453905582428,0.011273518204689026,0.0023900645319372416,10
8597,ailed,-0.04808951914310455,0.0077219256199896336,0.05581144616007805,1
8598,empire,0.036664366722106934,0.03146206960082054,-0.005202296189963818,17
8599,burgerrequirements,0.0,0.0,0.0,1
8600,disqualifying,-0.03931345418095589,0.009719283320009708,0.04903273656964302,15
8601,mauet,0.0,0.0,0.0,1
8602,nuclear,0.01088576391339302,0.056283190846443176,0.045397426933050156,68
8603,jonathan,0.035306308418512344,0.0034670939203351736,-0.03183921426534653,15
8604,hanson,0.0008149230852723122,-0.0068638259544968605,-0.007678749039769173,19
8605,filburn,-0.04170321673154831,-0.05280572921037674,-0.01110251434147358,2
8606,showings,0.007390692830085754,0.03424305096268654,0.026852358132600784,7
8607,inhabitants,0.0006688330322504044,0.022903932258486748,0.022235099226236343,34
8608,polk,0.00574829988181591,-0.028299538418650627,-0.03404783830046654,2
8609,disparagement,-0.03764510899782181,0.01474295649677515,0.052388064563274384,44
8610,indecent,-0.03952821344137192,0.02140858583152294,0.06093679741024971,10
8611,sokolow,-0.006109990179538727,-0.022500546649098396,-0.01639055646955967,1
8612,recklessnesssuffice,0.0,0.0,0.0,1
8613,ministry,0.01738565042614937,0.030563155189156532,0.013177504763007164,59
8614,wattsexpressly,0.0,0.0,0.0,1
8615,fishman,-0.015278017148375511,-0.029853468760848045,-0.014575451612472534,3
8616,sla,-0.029114795848727226,-0.02345326915383339,0.005661526694893837,1
8617,juice,0.034035295248031616,0.029256926849484444,-0.004778366535902023,1
8618,phillipson,-0.043877869844436646,-0.05665236711502075,-0.012774499133229256,1
8619,piracy,-0.022005703300237656,0.021476998925209045,0.0434827022254467,21
8620,admonitions,-0.05109914019703865,0.018396738916635513,0.06949587911367416,3
8621,vista,0.04637036845088005,0.02263239584863186,-0.023737972602248192,6
8622,fink,-0.0012165158987045288,-0.025926347821950912,-0.024709831923246384,1
8623,nonintervened,0.0,0.0,0.0,7
8624,surpassing,0.02732195146381855,0.014482447877526283,-0.012839503586292267,3
8625,combatants,-0.023364722728729248,0.030676797032356262,0.05404151976108551,2
8626,parham,-0.010978911072015762,-0.035852715373039246,-0.024873804301023483,1
8627,mcconvill,0.0,0.0,0.0,2
8628,lineal,-0.011516211554408073,-0.014421315863728523,-0.0029051038436591625,1
8629,clutter,-0.03022177889943123,0.027892202138900757,0.058113981038331985,1
8630,mjere,0.0,0.0,0.0,1
8631,intermittently,-0.025641625747084618,0.01682955212891102,0.042471177875995636,3
8632,corrup,0.0,0.0,0.0,1
8633,toes,0.005744181573390961,0.04772716388106346,0.0419829823076725,2
8634,featuring,0.0967491865158081,0.03932903707027435,-0.05742014944553375,12
8635,commentaries,0.003307652659714222,0.017130063846707344,0.013822411186993122,124
8636,shiel,-0.04153470695018768,-0.06780388206243515,-0.026269176974892616,5
8637,pseudoscientific,-0.04006804898381233,0.006454940885305405,0.04652298986911774,1
8638,boone,0.017664611339569092,-0.010648498311638832,-0.028313109651207924,2
8639,bidders,0.019433047622442245,0.03425128757953644,0.014818239957094193,5
8640,ppellate,0.0,0.0,0.0,2
8641,investigation,-0.015246767550706863,0.03402852267026901,0.049275290220975876,276
8642,triangle,0.007917817682027817,0.0005435992497950792,-0.007374218665063381,1
8643,fauna,0.02385171316564083,0.012445829808712006,-0.011405883356928825,1
8644,bassingburn,0.0,0.0,0.0,1
8645,picker,-0.017765089869499207,-0.023951485753059387,-0.006186396349221468,2
8646,valve,-0.017528075724840164,-0.01850389875471592,-0.0009758223895914853,2
8647,fitch,0.0029990901239216328,-0.002590424381196499,-0.005589514505118132,3
8648,bellto,0.0,0.0,0.0,1
8649,mace,-0.010447033680975437,-0.021180983632802963,-0.010733949951827526,1
8650,russell,0.05055294930934906,-0.0006606799433939159,-0.05121362954378128,23
8651,defuse,-0.031140366569161415,0.030860530212521553,0.06200089678168297,1
8652,edundanc,0.0,0.0,0.0,1
8653,marijuana,0.00041617080569267273,0.0252243485301733,0.02480817772448063,61
8654,hyperactive,-0.03286617249250412,0.04424405097961426,0.07711022347211838,1
8655,hydrographic,-0.006985662505030632,-0.01962544023990631,-0.012639777734875679,1
8656,extreme,-0.006844609975814819,0.07326635718345642,0.08011096715927124,70
8657,ery,-0.04913550615310669,-0.021280013024806976,0.027855494990944862,1
8658,crowell,-0.0330825075507164,-0.048456087708473206,-0.01537357922643423,11
8659,minnesotan,-0.03020497038960457,-0.0018848893232643604,0.028320081532001495,1
8660,boll,-0.0319201685488224,-0.013997924514114857,0.01792224496603012,1
8661,xtortionate,0.0,0.0,0.0,1
8662,epileptic,-0.06192974001169205,-0.02013750746846199,0.04179223254323006,2
8663,thechief,0.0,0.0,0.0,1
8664,unjustified,-0.08185812830924988,0.042343273758888245,0.12420140206813812,38
8665,kimber,-0.03213978558778763,-0.05452849715948105,-0.02238870970904827,5
8666,europa,0.0008285185322165489,-0.007195750251412392,-0.00802426878362894,1
8667,fullerton,-0.018623949959874153,-0.04710455238819122,-0.02848060242831707,1
8668,seaboard,-0.008813126012682915,-0.017522107809782028,-0.008708981797099113,5
8669,stakeholders,0.048120275139808655,0.0595066137611866,0.011386338621377945,6
8670,lessening,-0.03069506213068962,0.035787183791399,0.06648224592208862,2
8671,whistleblowing,-0.030926760286092758,0.00034227181458845735,0.03126903250813484,2
8672,taiwan,0.04602418467402458,0.06868373602628708,0.022659551352262497,29
8673,amend,-0.011181063950061798,0.0293625108897686,0.0405435748398304,81
8674,informs,0.004756160080432892,0.06126146391034126,0.05650530382990837,25
8675,nabsecurities,0.0,0.0,0.0,1
8676,dismantles,-0.03707576543092728,-0.005312562920153141,0.03176320344209671,2
8677,niemic,0.0,0.0,0.0,1
8678,aggregated,-0.029229775071144104,-0.014619377441704273,0.014610398560762405,3
8679,dispatcher,-0.04809129238128662,-0.027329973876476288,0.020761316642165184,10
8680,rapidity,-0.02395189180970192,0.02126864716410637,0.04522053897380829,1
8681,unconfined,-0.034794244915246964,-0.005973206367343664,0.028821038082242012,1
8682,grasp,0.04022887349128723,0.10522104799747467,0.06499217450618744,13
8683,eased,-0.005570286884903908,0.020414473488926888,0.025984760373830795,1
8684,largest,0.03820057958364487,0.016796397045254707,-0.02140418440103531,32
8685,bolter,-0.02977130189538002,-0.06343138962984085,-0.03366008773446083,26
8686,copyrights,-0.002823237329721451,0.022749781608581543,0.025573018938302994,19
8687,renting,-0.010345472022891045,0.023372171446681023,0.03371764346957207,7
8688,flick,0.010963499546051025,0.03628380969166756,0.02532031014561653,2
8689,class,0.04624972864985466,0.05900878086686134,0.012759052217006683,1530
8690,harlem,0.02723812684416771,0.017679033800959587,-0.009559093974530697,2
8691,ventilated,-0.012225048616528511,-0.0016334304818883538,0.010591617785394192,1
8692,activated,-0.004697442054748535,-0.012847376056015491,-0.008149934001266956,3
8693,shells,-0.02697308361530304,-0.010966680012643337,0.016006402671337128,6
8694,commonly,0.012498034164309502,0.015601602382957935,0.003103568684309721,57
8695,accomplice,-0.05384885519742966,-0.009501928463578224,0.04434692859649658,9
8696,neurotransmitter,-0.02379162795841694,-0.002274221507832408,0.021517407149076462,1
8697,genuinely,0.05663800239562988,0.16668552160263062,0.11004751920700073,15
8698,entrances,-0.007725558243691921,-0.004816677421331406,0.0029088808223605156,1
8699,hesswere,0.0,0.0,0.0,1
8700,ted,0.02966444566845894,0.014546225778758526,-0.015118219889700413,6
8701,embankment,-0.027459125965833664,-0.033223919570446014,-0.005764793138951063,3
8702,bridgwater,-0.034193359315395355,-0.035394489765167236,-0.001201129169203341,1
8703,sasich,-0.04696183651685715,-0.0394769124686718,0.0074849240481853485,35
8704,integrate,0.04477263242006302,0.06844820827245712,0.023675577715039253,1
8705,hibbswould,0.0,0.0,0.0,1
8706,capability,0.04972110688686371,0.08219292759895325,0.03247182071208954,9
8707,export,0.038062188774347305,0.04309204965829849,0.0050298599526286125,32
8708,passage,0.05411755293607712,0.07596022635698318,0.021842671558260918,98
8709,worthwhile,0.047498464584350586,0.1296326071023941,0.08213414251804352,1
8710,ntsebeza,-0.03780578821897507,-0.023056557402014732,0.01474923174828291,2
8711,ood,-0.017825787886977196,-0.0170060433447361,0.0008197437855415046,3
8712,negligently,-0.08229461312294006,-0.026334751397371292,0.05595986545085907,14
8713,novodistrict,0.0,0.0,0.0,1
8714,harass,-0.08317447453737259,0.016992732882499695,0.10016720741987228,12
8715,wandered,-0.0353526845574379,0.02602708712220192,0.061379771679639816,2
8716,iscal,0.0,0.0,0.0,1
8717,cbm,-0.01075441762804985,-0.03294019401073456,-0.022185776382684708,20
8718,paloma,-0.021186720579862595,-0.011532544158399105,0.009654175490140915,1
8719,knife,-0.02191098779439926,0.01398530974984169,0.03589629754424095,58
8720,atkinscourt,0.0,0.0,0.0,1
8721,albums,0.0665859580039978,0.049367621541023254,-0.01721833646297455,1
8722,mphj,0.0,0.0,0.0,1
8723,needing,0.01904803141951561,0.05998402088880539,0.04093598946928978,8
8724,boneheaded,-0.04435429722070694,0.02363523654639721,0.0679895356297493,1
8725,singers,0.07166522741317749,0.05201040953397751,-0.019654814153909683,3
8726,yak,-0.02584683522582054,-0.018414385616779327,0.007432449143379927,1
8727,administrators,0.0005435757339000702,0.03983389958739281,0.03929032385349274,28
8728,entities,0.01412020530551672,0.029741449281573296,0.015621243976056576,239
8729,expenditure,0.010888781398534775,0.030865181237459183,0.019976399838924408,10
8730,taxes,0.008113328367471695,0.06431493908166885,0.05620161071419716,319
8731,litter,-0.032168593257665634,-0.004651516675949097,0.027517076581716537,2
8732,muggy,-0.021106528118252754,0.009739125147461891,0.030845653265714645,1
8733,plus,0.07470883429050446,0.04458201304078102,-0.030126823112368584,201
8734,lily,0.01329889614135027,0.014149998314678669,0.0008511024061590433,2
8735,negotiations,0.03440752625465393,0.071660615503788,0.037253089249134064,50
8736,barge,-0.01794528029859066,-0.035669248551130295,-0.017723968252539635,2
8737,overhaul,0.020382992923259735,0.04434387758374214,0.023960884660482407,5
8738,singular,0.04749191924929619,0.07219798117876053,0.02470606192946434,27
8739,denza,0.0,0.0,0.0,1
8740,seaworthiness,-0.018644992262125015,0.005374460015445948,0.024019451811909676,5
8741,portable,0.03364010155200958,0.029457049444317818,-0.004183050245046616,2
8742,mcneil,-0.0012028198689222336,-0.032261136919260025,-0.03105831705033779,3
8743,multidistrict,-0.0356878936290741,-0.05040392279624939,-0.014716027304530144,16
8744,forecasts,0.012823330238461494,0.030965279787778854,0.01814194954931736,2
8745,malapportioned,0.0,0.0,0.0,6
8746,distinctively,0.024971742182970047,0.041929662227630615,0.016957920044660568,3
8747,adjustable,0.008995486423373222,0.015138734132051468,0.006143247243016958,1
8748,goedert,-0.03918147087097168,-0.06446386128664017,-0.025282392278313637,1
8749,seventeenth,0.0058022234588861465,-0.017501462250947952,-0.0233036857098341,17
8750,multilayer,-0.03391493856906891,-0.04999386519193649,-0.016078928485512733,1
8751,charting,0.030280988663434982,0.031228359788656235,0.0009473706013523042,1
8752,transmute,-0.049654074013233185,-0.006081681232899427,0.04357239231467247,1
8753,beunreasonable,0.0,0.0,0.0,1
8754,salesmen,-0.02979361265897751,0.014346122741699219,0.04413973540067673,28
8755,discovered,0.015615740790963173,0.012641449458897114,-0.0029742917977273464,90
8756,bowden,0.002185068093240261,0.005432658363133669,0.003247590269893408,1
8757,availed,-0.004223225638270378,0.01988755352795124,0.02411077916622162,10
8758,dark,0.03098752722144127,0.0734231173992157,0.04243559017777443,9
8759,bondholder,-0.011671911925077438,0.0014958976535126567,0.013167809695005417,5
8760,meal,0.056048888713121414,0.06935323774814606,0.013304348103702068,5
8761,epi,-0.029744833707809448,-0.03843120485544205,-0.008686370216310024,2
8762,dayo,-0.0399826318025589,-0.06061340868473053,-0.02063077688217163,1
8763,rectangular,0.018120016902685165,-0.013691258616745472,-0.03181127458810806,4
8764,tripartite,0.019577424973249435,0.010206839069724083,-0.009370584972202778,8
8765,manually,-0.025250352919101715,-0.014998871833086014,0.010251481086015701,1
8766,bumper,0.01459718868136406,0.0413176491856575,0.026720460504293442,10
8767,laslett,-0.03142731636762619,-0.044160328805446625,-0.012733010575175285,1
8768,jointly,0.05740124732255936,0.021052535623311996,-0.03634871169924736,36
8769,pit,-0.009491201490163803,0.007961856201291084,0.017453057691454887,2
8770,jerrico,0.0,0.0,0.0,2
8771,hendrick,0.008030307479202747,-0.0034163296222686768,-0.011446637101471424,6
8772,approbation,0.0017935559153556824,0.03782968968153,0.036036133766174316,4
8773,parkerin,0.0,0.0,0.0,1
8774,eachof,0.0,0.0,0.0,3
8775,base,0.043113455176353455,0.02767016366124153,-0.015443291515111923,73
8776,differentiating,-0.01224430836737156,0.027434641495347023,0.03967894986271858,5
8777,ccpa,-0.03873109072446823,-0.029348712414503098,0.009382378309965134,3
8778,elephant,0.0038385987281799316,0.021359777078032494,0.017521178349852562,7
8779,aborted,-0.05774382874369621,-0.005396566353738308,0.05234726145863533,7
8780,beattie,-0.008304886519908905,-0.023845616728067398,-0.015540730208158493,1
8781,judiciaries,-0.05150030925869942,-0.014725025743246078,0.03677528351545334,2
8782,hemphill,0.0032507143914699554,-0.029608190059661865,-0.03285890445113182,1
8783,overthrows,-0.049494512379169464,-0.017607668414711952,0.03188684210181236,2
8784,lyric,0.04855713993310928,0.04147276282310486,-0.007084378506988287,1
8785,revis,-0.023167524486780167,-0.016219832003116608,0.006947691552340984,3
8786,accreditation,0.005452445708215237,0.012560256756842136,0.0071078110486269,1
8787,sail,0.03512450307607651,0.02702009677886963,-0.008104406297206879,2
8788,bigots,-0.06224946677684784,0.024170948192477226,0.08642041683197021,1
8789,postjudgment,0.0,0.0,0.0,21
8790,lopsidedness,-0.040184102952480316,-0.014254079200327396,0.025930022820830345,1
8791,overbreadth,-0.04292500019073486,-0.027996070683002472,0.014928927645087242,9
8792,lapradelle,0.0,0.0,0.0,1
8793,zeng,0.018001558259129524,0.007489620242267847,-0.01051193755120039,5
8794,hiring,0.0028720013797283173,0.04811196029186249,0.04523995891213417,18
8795,manufacturers,0.03384654223918915,0.038161832839250565,0.004315289668738842,68
8796,thumb,-0.014640036039054394,0.008007879368960857,0.02264791540801525,20
8797,scratch,0.02536025084555149,0.04486124962568283,0.01950099878013134,5
8798,draws,0.054319415241479874,0.07262379676103592,0.018304381519556046,73
8799,inherent,0.0026086345314979553,0.08162537962198257,0.07901674509048462,135
8800,hainze,0.0,0.0,0.0,2
8801,staked,0.013121108524501324,0.019140800461173058,0.006019691936671734,1
8802,catalano,-0.010437443852424622,-0.029613301157951355,-0.019175857305526733,5
8803,benefited,0.05788970738649368,0.08490130305290222,0.02701159380376339,13
8804,determinant,-0.008677217178046703,-0.0037545301020145416,0.004922687076032162,2
8805,primarily,0.05483746901154518,0.047536447644233704,-0.007301020435988903,236
8806,buenos,0.0076499218121171,-0.01088165957480669,-0.01853158138692379,1
8807,objectives,0.05788677930831909,0.08462683856487274,0.0267400611191988,155
8808,otter,-0.006151823326945305,-0.026716047897934914,-0.02056422457098961,4
8809,private,0.057937704026699066,0.07497331500053406,0.01703561097383499,1206
8810,hamptonnot,0.0,0.0,0.0,1
8811,render,0.0042610764503479,0.07882659882307053,0.07456552237272263,227
8812,recidivists,-0.03611898422241211,-0.014425096102058887,0.021693887189030647,6
8813,fifteenth,-0.0028533153235912323,-0.023205021396279335,-0.020351706072688103,6
8814,kanowsky,0.0,0.0,0.0,1
8815,recitals,0.0391351543366909,0.0325089767575264,-0.00662617664784193,1
8816,conservative,0.03423944115638733,0.0681251734495163,0.03388573229312897,4
8817,factfinders,0.0,0.0,0.0,2
8818,poultry,-0.003327135695144534,0.0017582641448825598,0.005085399840027094,10
8819,scintilla,-0.0202815942466259,-0.005755465943366289,0.014526128768920898,3
8820,transcript,-0.016447508707642555,-0.013376050628721714,0.0030714585445821285,43
8821,characteristics,0.0658174678683281,0.07172269374132156,0.0059052263386547565,123
8822,guideline,0.011239581741392612,0.025001121684908867,0.013761539943516254,47
8823,bankia,-0.050978876650333405,-0.07669856399297714,-0.025719689205288887,1
8824,lucrative,0.04171343147754669,0.06481991708278656,0.02310648374259472,9
8825,te,0.020304739475250244,-0.0313691571354866,-0.05167389661073685,3
8826,bowl,0.05372024327516556,0.03704589977860451,-0.0166743416339159,1
8827,loblolly,-0.00432957150042057,-0.022454803809523582,-0.018125232309103012,1
8828,prompting,-0.04378873109817505,0.045439042150974274,0.08922777324914932,5
8829,insistence,-0.002436235547065735,0.09020094573497772,0.09263718128204346,35
8830,overpayment,-0.06032239645719528,-0.016380971297621727,0.043941423296928406,2
8831,de,0.04014647752046585,0.003585023107007146,-0.03656145557761192,227
8832,matchmakers,-0.014005186036229134,-0.008011871948838234,0.0059933140873909,1
8833,jhonn,0.0,0.0,0.0,1
8834,penological,-0.023290039971470833,-0.007295663934201002,0.015994375571608543,21
8835,sweep,0.01542137935757637,0.038105934858322144,0.022684555500745773,36
8836,nefarious,-0.03535803407430649,0.0411096066236496,0.07646764069795609,1
8837,crafts,0.06814101338386536,0.030844101682305336,-0.03729690983891487,5
8838,measurements,0.028258759528398514,0.02669639326632023,-0.0015623668441548944,4
8839,unrighted,0.0,0.0,0.0,1
8840,launches,0.02095530927181244,0.025151005014777184,0.00419569481164217,1
8841,shultz,-0.033906012773513794,-0.03591814264655113,-0.002012129407376051,3
8842,lorion,0.0,0.0,0.0,2
8843,thinly,-0.03522399067878723,0.007359714712947607,0.04258370399475098,4
8844,serv,-0.0368117094039917,-0.03526262193918228,0.0015490875812247396,37
8845,implementing,0.0359608493745327,0.07477732747793198,0.03881647810339928,58
8846,friction,-0.0215000007301569,0.023820197209715843,0.04532019793987274,29
8847,formalized,0.018611731007695198,0.023990804329514503,0.005379073787480593,6
8848,hamling,0.0,0.0,0.0,7
8849,pilotage,-0.025196842849254608,-0.010834809392690659,0.014362034387886524,1
8850,spector,-0.02414264902472496,-0.017064593732357025,0.007078054826706648,3
8851,withdrew,-0.02387700229883194,-0.00898752361536026,0.014889479614794254,19
8852,hunterdon,-0.008915724232792854,-0.04013380780816078,-0.031218083575367928,1
8853,reconsidered,-0.02936125546693802,0.027286596596240997,0.056647852063179016,13
8854,sit,0.023180972784757614,0.07915894687175751,0.05597797408699989,38
8855,formulaic,-0.02649158611893654,0.062254566699266434,0.08874615281820297,2
8856,guess,0.031137607991695404,0.12302254140377045,0.09188493341207504,45
8857,splendidly,0.01929328963160515,0.05988716706633568,0.04059387743473053,1
8858,overlaps,-0.03802081197500229,-0.023472536355257034,0.014548273757100105,6
8859,lok,-0.005889851599931717,-0.03742322325706482,-0.0315333716571331,1
8860,auditor,-0.021209808066487312,-0.02164238691329956,-0.00043257963261567056,4
8861,hohfeld,0.0,0.0,0.0,1
8862,wsla,0.0,0.0,0.0,34
8863,chronology,-0.017415467649698257,-0.01213676854968071,0.00527869863435626,5
8864,immigrate,-0.028206169605255127,0.01313930656760931,0.04134547710418701,1
8865,attribution,-0.02806968428194523,-0.00841786339879036,0.01965182088315487,7
8866,damon,0.01589587703347206,0.006285324227064848,-0.009610552340745926,2
8867,schöenberg,0.0,0.0,0.0,1
8868,hampton,0.025663021951913834,-0.012472055852413177,-0.03813507780432701,6
8869,lalonde,-0.03812015429139137,-0.03566983714699745,0.0024503162130713463,2
8870,abridging,-0.01951020210981369,0.021394643932580948,0.04090484604239464,9
8871,minister,0.021793115884065628,0.03952360898256302,0.01773049309849739,79
8872,upbraiding,-0.036175474524497986,-0.004822645336389542,0.031352829188108444,1
8873,seguros,-0.012078694999217987,-0.02545408345758915,-0.013375388458371162,1
8874,wedge,-0.013332070782780647,-0.0010782317258417606,0.0122538385912776,1
8875,drafters,-0.030674872919917107,-0.0029715325217694044,0.027703341096639633,32
8876,contacting,-0.01611863635480404,0.023796407505869865,0.039915043860673904,13
8877,demeaned,-0.06322036683559418,0.021358707919716835,0.08457907289266586,1
8878,removable,-0.014226606115698814,-0.012607681564986706,0.001618924317881465,42
8879,fulvio,-0.01833295077085495,-0.032537396997213364,-0.014204447157680988,1
8880,underscored,-0.013035070151090622,0.05511113628745079,0.06814620643854141,11
8881,everbe,0.0,0.0,0.0,1
8882,accretions,-0.05574958771467209,-0.026693429797887802,0.029056159779429436,1
8883,artifacts,0.03265049308538437,0.03548987954854965,0.0028393855318427086,3
8884,logo,0.04496798664331436,0.016316020861268044,-0.028651967644691467,9
8885,affron,0.0,0.0,0.0,1
8886,misreading,-0.0918974056839943,0.010992998257279396,0.10289040207862854,15
8887,preempts,-0.042280860245227814,-0.015023158863186836,0.027257703244686127,19
8888,revealed,0.003184143453836441,0.03995326906442642,0.03676912561058998,65
8889,profound,0.03842167556285858,0.1281571239233017,0.08973544836044312,29
8890,alingering,0.0,0.0,0.0,1
8891,walters,0.020125119015574455,-0.005313029512763023,-0.02543814852833748,3
8892,studying,0.04575571045279503,0.052430737763643265,0.006675026845186949,7
8893,held,0.04871325194835663,0.050993695855140686,0.002280444372445345,2134
8894,unequivocally,-0.006457000970840454,0.06063568592071533,0.06709268689155579,31
8895,unearthing,-0.02214779518544674,0.024684445932507515,0.046832241117954254,2
8896,brinkmeyer,0.0,0.0,0.0,1
8897,playbook,-0.013188047334551811,0.016629861667752266,0.029817909002304077,1
8898,aktiebolag,-0.03945373743772507,-0.05979218706488609,-0.020338449627161026,1
8899,behooves,-0.018269699066877365,0.032325439155101776,0.05059513822197914,2
8900,nonqualified,-0.007342149503529072,0.0034129784908145666,0.010755128227174282,2
8901,berry,0.03713057190179825,-0.001701484783552587,-0.038832057267427444,1
8902,moorings,-0.02159436047077179,-0.01681794412434101,0.004776415880769491,2
8903,relational,-0.014015473425388336,0.006902767810970545,0.020918240770697594,3
8904,cori,-0.04984574392437935,-0.057130154222249985,-0.007284410297870636,1
8905,introducing,0.0713769793510437,0.08752665668725967,0.016149679198861122,19
8906,capitalization,0.02505577728152275,-0.00013599745579995215,-0.02519177459180355,14
8907,equitable,0.05674242973327637,0.055523112416267395,-0.0012193168513476849,407
8908,garment,0.015994742512702942,0.009016813710331917,-0.006977928802371025,9
8909,geographical,0.03643874451518059,0.021846195682883263,-0.0145925497636199,16
8910,gravamen,0.0,0.0,0.0,17
8911,consonance,0.00496436282992363,0.01724856346845627,0.012284200638532639,1
8912,sacramental,0.002689395099878311,0.031257644295692444,0.028568249195814133,2
8913,mightresult,0.0,0.0,0.0,1
8914,exoneration,-0.018806470558047295,0.027246365323662758,0.04605283588171005,36
8915,indulge,-0.0018737763166427612,0.10347679257392883,0.1053505688905716,7
8916,abolishing,-0.013933837413787842,0.026168160140514374,0.040101997554302216,4
